"trial","sample","cell","time_in_ms","recording_name","hemi","genotype","sex","age","region"
145,7571,19,757.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
145,8555,19,855.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
145,10489,19,1048.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
145,10493,19,1049.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
145,12540,19,1254,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,1531,19,153.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,1535,19,153.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,2239,19,223.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,4109,19,410.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,4136,19,413.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,5660,19,566,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,5666,19,566.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,7272,19,727.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,7276,19,727.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,12773,19,1277.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,12777,19,1277.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,13830,19,1383,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,13835,19,1383.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,14523,19,1452.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
146,15263,19,1526.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,3155,19,315.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,4484,19,448.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,5805,19,580.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,5831,19,583.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,7329,19,732.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,7334,19,733.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,8994,19,899.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,8998,19,899.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,10739,19,1073.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,11601,19,1160.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,11606,19,1160.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,13303,19,1330.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
147,14675,19,1467.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
148,1891,19,189.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
148,3436,19,343.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
148,5001,19,500.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
148,6075,19,607.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
148,8339,19,833.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
148,9914,19,991.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
149,4290,19,429,"20180329f005","RH","CBA/J","M","P30:60","ACx"
149,5266,19,526.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
149,6477,19,647.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
149,7683,19,768.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
149,9328,19,932.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
149,10847,19,1084.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
149,12890,19,1289,"20180329f005","RH","CBA/J","M","P30:60","ACx"
150,3936,19,393.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
150,6057,19,605.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
150,6060,19,606,"20180329f005","RH","CBA/J","M","P30:60","ACx"
150,7452,19,745.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
150,8788,19,878.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
150,9872,19,987.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
150,10899,19,1089.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
150,13620,19,1362,"20180329f005","RH","CBA/J","M","P30:60","ACx"
150,14577,19,1457.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
151,289,19,28.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
151,317,19,31.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
151,1476,19,147.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
151,1503,19,150.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
151,2631,19,263.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
151,4970,19,497,"20180329f005","RH","CBA/J","M","P30:60","ACx"
151,10090,19,1009,"20180329f005","RH","CBA/J","M","P30:60","ACx"
151,10094,19,1009.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
151,11198,19,1119.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
151,11225,19,1122.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,459,19,45.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,1675,19,167.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,3615,19,361.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,3619,19,361.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,4406,19,440.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,5311,19,531.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,6652,19,665.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,7877,19,787.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,12992,19,1299.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,13019,19,1301.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,13861,19,1386.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
152,14770,19,1477,"20180329f005","RH","CBA/J","M","P30:60","ACx"
153,3145,19,314.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
153,4064,19,406.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
153,5063,19,506.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
153,6465,19,646.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
153,6470,19,647,"20180329f005","RH","CBA/J","M","P30:60","ACx"
153,7367,19,736.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
153,8593,19,859.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
153,10351,19,1035.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
153,12093,19,1209.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
153,15056,19,1505.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,825,19,82.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,2031,19,203.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,3510,19,351,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,3515,19,351.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,5025,19,502.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,5028,19,502.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,5630,19,563,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,7153,19,715.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,7158,19,715.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,8195,19,819.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,8200,19,820,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,10080,19,1008,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,11170,19,1117,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,12397,19,1239.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,12424,19,1242.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,14197,19,1419.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,14203,19,1420.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,15363,19,1536.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
154,15368,19,1536.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,1402,19,140.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,2217,19,221.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,2221,19,222.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,2978,19,297.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,4131,19,413.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,4934,19,493.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,4939,19,493.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,6521,19,652.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,8572,19,857.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,9243,19,924.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,9247,19,924.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,11404,19,1140.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,14020,19,1402,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,14025,19,1402.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
155,15177,19,1517.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,2855,19,285.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,4170,19,417,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,4912,19,491.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,4916,19,491.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,6276,19,627.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,7439,19,743.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,8468,19,846.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,8496,19,849.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,9960,19,996,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,11361,19,1136.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
156,13347,19,1334.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,2933,19,293.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,2960,19,296,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,3992,19,399.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,4020,19,402,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,4826,19,482.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,4853,19,485.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,6223,19,622.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,6251,19,625.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,6865,19,686.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,6893,19,689.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,8183,19,818.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,8209,19,820.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,9669,19,966.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,9696,19,969.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,10696,19,1069.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,10700,19,1070,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,11797,19,1179.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,11802,19,1180.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,12595,19,1259.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,12600,19,1260,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,14803,19,1480.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
157,14808,19,1480.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,482,19,48.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,2460,19,246,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,2488,19,248.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,3047,19,304.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,3074,19,307.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,3900,19,390,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,4825,19,482.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,4830,19,483,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,5432,19,543.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,5436,19,543.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,6990,19,699,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,6994,19,699.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,8128,19,812.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,10189,19,1018.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,12017,19,1201.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,12020,19,1202,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,12861,19,1286.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
158,15391,19,1539.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
159,1373,19,137.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
159,4986,19,498.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
159,5822,19,582.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
159,5825,19,582.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
159,7580,19,758,"20180329f005","RH","CBA/J","M","P30:60","ACx"
159,8659,19,865.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
159,10778,19,1077.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
159,14036,19,1403.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
160,1202,19,120.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
160,2003,19,200.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
160,4624,19,462.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
160,7632,19,763.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
160,8801,19,880.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
160,10213,19,1021.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
160,13041,19,1304.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
160,13046,19,1304.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
160,14627,19,1462.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
161,7519,19,751.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
161,8031,19,803.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
161,8408,19,840.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
161,10522,19,1052.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
161,12105,19,1210.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
161,13820,19,1382,"20180329f005","RH","CBA/J","M","P30:60","ACx"
162,749,19,74.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
162,1729,19,172.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
162,3416,19,341.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
162,4778,19,477.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
162,6507,19,650.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
162,8927,19,892.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
162,8932,19,893.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
162,9926,19,992.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
162,10769,19,1076.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,1982,19,198.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,3323,19,332.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,4432,19,443.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,5924,19,592.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,6637,19,663.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,8618,19,861.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,9680,19,968,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,9685,19,968.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,10535,19,1053.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,14290,19,1429,"20180329f005","RH","CBA/J","M","P30:60","ACx"
163,15088,19,1508.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
164,4142,19,414.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
164,5364,19,536.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
164,6687,19,668.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
164,8620,19,862,"20180329f005","RH","CBA/J","M","P30:60","ACx"
164,10520,19,1052,"20180329f005","RH","CBA/J","M","P30:60","ACx"
164,11870,19,1187,"20180329f005","RH","CBA/J","M","P30:60","ACx"
164,11875,19,1187.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
164,12929,19,1292.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
164,14574,19,1457.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
165,408,19,40.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
165,1192,19,119.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
165,3730,19,373,"20180329f005","RH","CBA/J","M","P30:60","ACx"
165,3733,19,373.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
165,6791,19,679.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
165,6797,19,679.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
165,7412,19,741.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
165,8718,19,871.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
165,11092,19,1109.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
165,12003,19,1200.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
166,1935,19,193.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
166,7005,19,700.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
166,10035,19,1003.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
166,10040,19,1004,"20180329f005","RH","CBA/J","M","P30:60","ACx"
166,11778,19,1177.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
166,11782,19,1178.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
166,12420,19,1242,"20180329f005","RH","CBA/J","M","P30:60","ACx"
166,13845,19,1384.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
166,14403,19,1440.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,558,19,55.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,2483,19,248.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,4306,19,430.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,5282,19,528.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,6955,19,695.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,6959,19,695.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,7808,19,780.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,9623,19,962.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,11486,19,1148.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,12144,19,1214.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
167,14399,19,1439.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,3281,19,328.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,3285,19,328.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,4372,19,437.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,5202,19,520.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,6675,19,667.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,8229,19,822.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,8233,19,823.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,8450,19,845,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,9988,19,998.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,11201,19,1120.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,11204,19,1120.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
168,14315,19,1431.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,3681,19,368.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,3709,19,370.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,5173,19,517.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,5201,19,520.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,6770,19,677,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,7876,19,787.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,8910,19,891,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,10137,19,1013.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,10141,19,1014.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,12824,19,1282.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,13891,19,1389.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,13917,19,1391.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
169,14630,19,1463,"20180329f005","RH","CBA/J","M","P30:60","ACx"
170,1719,19,171.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
170,3803,19,380.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
170,3808,19,380.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
170,4710,19,471,"20180329f005","RH","CBA/J","M","P30:60","ACx"
170,6281,19,628.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
170,7069,19,706.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
170,9129,19,912.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
170,10182,19,1018.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
170,11398,19,1139.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,1732,19,173.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,2798,19,279.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,3956,19,395.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,6097,19,609.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,6985,19,698.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,8239,19,823.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,9731,19,973.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,10705,19,1070.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,11942,19,1194.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,13374,19,1337.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
171,15077,19,1507.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
172,403,19,40.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
172,2254,19,225.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
172,2936,19,293.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
172,4691,19,469.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
172,5562,19,556.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
172,7690,19,769,"20180329f005","RH","CBA/J","M","P30:60","ACx"
172,10109,19,1010.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
172,11811,19,1181.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
172,13450,19,1345,"20180329f005","RH","CBA/J","M","P30:60","ACx"
172,14690,19,1469,"20180329f005","RH","CBA/J","M","P30:60","ACx"
173,1483,19,148.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
173,3347,19,334.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
173,4105,19,410.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
173,6593,19,659.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
173,10324,19,1032.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
173,13125,19,1312.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
173,14117,19,1411.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
174,2057,19,205.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
174,2061,19,206.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
174,3284,19,328.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
174,4348,19,434.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
174,6152,19,615.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
174,6870,19,687,"20180329f005","RH","CBA/J","M","P30:60","ACx"
174,10169,19,1016.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
174,10173,19,1017.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
174,12628,19,1262.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
174,14548,19,1454.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
175,4099,19,409.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
175,4800,19,480,"20180329f005","RH","CBA/J","M","P30:60","ACx"
175,7209,19,720.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
175,7906,19,790.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
175,9542,19,954.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
175,11166,19,1116.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
